"asp";"slope";"cur_pl";"cur_pr";"conver";"swi";"prec";"temp";"rad";"ndvi";"dgm";"coord_y";"coord_x";"pawc";"mR";"temp_min";"cloudy";"frost";"veg_p";"cont";"sc";"sc_m";"prec_jja";"drought";"ab_alb"
"4720";1,07916;26,7796;-0,0442321;-0,0507783;-6,47611;1,56372;1475;4,4;950;0,772093;1551,25;253163;169398;80,436;4,07207;-17,6;168;162;145;15,7;175;31;557;3,4;"0"
"4721";1,30091;20,1921;-0,00081747;-0,00276711;14,8463;1,44249;1475;4,2;950;0,538905;1605,58;253068;169398;107,749;3,63945;-17,6;168;162;145;15,7;175;31;557;3,4;"0"
"4722";1,03228;27,7292;-0,0102177;-0,027887;-0,0440647;1,52628;1475;4,1;1031;0,579303;1613,4;252983;169313;106,582;3,82503;-17,6;168;162;145;15,7;175;31;557;3,4;"0"
"4723";1,8856;22,1961;-0,220788;-0,00793499;-19,9794;1,8698;1475;4,2;1061;0,52443;1581,93;253013;169078;95,6676;4,12169;-17,6;133;160;148;15,8;172;31;558;3,4;"0"
"4724";0,64605;14,7206;-0,127301;-0,00382832;-14,7696;1,47369;1707;3,8;1057;0,549683;1574,44;252703;87007,5;47,2623;5,36407;-18,7;146;156;154;16,4;149;31;649;3,4;"0"
"4725";1,20585;7,53249;-0,0249342;0,0133735;7,28637;2,07415;1689;3,9;1046;0,518072;1564,61;252683;86902,5;49,2792;5,60999;-18,7;154;156;154;16,4;149;31;649;3,4;"0"
"4726";1,39334;15,9051;0,00839224;0,0363073;-1,8687;1,53121;1689;3,9;1046;0,603905;1571,33;252648;86912,5;48,1978;5,30287;-18,7;154;156;154;16,4;149;31;649;3,4;"0"
"4727";0,723203;18,7004;0,186488;0,0173103;-1,42098;1,85206;1707;3,8;1057;0,523474;1583,21;252598;86997,5;53,0291;5,80385;-18,7;146;156;154;16,4;149;31;649;3,4;"0"
"4728";0,0333543;46,1087;-0,127626;0,00677579;-17,1108;1,17151;1225;6,4;1192;0,124183;933,39;252268;114458;21,7087;7,05986;-17,9;114;123;197;19;97;22;510;3,6;"0"
"4729";0,0584346;39,3803;-0,0191959;-0,0177162;0,076483;1,49659;1511;4,4;1052;0,417476;1525,29;252163;124493;69,5266;3,56497;-17,7;153;151;154;16,1;149;31;607;3,3;"0"
"4730";0,591265;35,7745;0,0426134;0,0139343;9,12269;0,974085;1448;4,4;940;0,609244;1533,4;252088;124393;71,9981;3,08048;-17,7;176;151;154;16,1;149;31;607;3,3;"0"
"4731";1,8372;33,4779;0,00687555;-0,0160466;13,0261;1,04615;1448;4,4;940;0,380597;1527,9;252108;124408;69,6386;2,91927;-17,7;176;151;154;16,1;149;31;607;3,3;"0"
"4732";1,01034;33,047;-0,0364506;-0,0125539;-6,92955;1,32265;1511;4,4;1052;0,381733;1518,62;252123;124433;71,8321;3,05018;-17,7;153;151;154;16,1;149;31;607;3,3;"0"
"4733";1,90354;41,3865;0,0118439;-0,00828385;8,10178;1,11063;1511;4,4;1052;0,451613;1531,71;252108;124483;66,0341;3,17499;-17,7;153;151;154;16,1;149;31;607;3,3;"0"
"4734";1,02032;36,1648;0,126548;0,0634451;6,70171;1,27334;1511;4,1;1052;0,575309;1580,59;252093;124588;64,6123;2,9737;-17,7;153;151;154;16,1;149;31;607;3,3;"0"
"4735";0,779527;6,0419;-0,0765303;0,00918013;-28,2022;1,83649;1334;4,8;1151;0,457343;1450,29;252098;138098;94,1148;3,49606;-17,4;120;145;162;16,3;142;31;512;3,6;"0"
"4736";0,00639403;12,363;-0,0795924;0,00375806;-9,71966;1,55534;1334;4,8;1151;0,569748;1456,39;252118;138148;98,6716;3,54796;-17,4;120;145;162;16,3;142;31;512;3,6;"0"
"4737";1,56246;32,5894;-0,0477884;-0,0249011;-3,87537;1,10799;1334;4,8;1052;0,560193;1448,95;252113;138178;95,5395;3,63691;-17,5;117;143;164;16,6;138;31;531;3,5;"0"
"4738";1,38021;23,159;-0,803636;-0,0779262;-49,8557;2,03466;1511;4,1;1052;0,4189;1565,66;252048;124543;57,9555;3,24717;-17,7;153;151;154;16,1;149;31;607;3,3;"0"
"4739";1,95106;34,0667;0,000200192;0,00129935;-0,899383;1,2448;1511;4,1;1052;0,48;1574,57;252043;124508;74,8936;2,82311;-17,7;153;151;154;16,1;149;31;607;3,3;"0"
"4740";1,5434;45,2235;-0,00332176;-0,00830675;2,49374;1,30783;1669;4,4;1006;0,639053;1592,45;252018;147023;88,0986;3,7678;-17,5;195;158;145;15,6;169;31;705;3,2;"0"
"4741";1,07209;24,0502;-0,0482023;0,0256745;-15,904;1,24471;1669;4,2;889;0,527363;1624,47;251978;147038;96,9992;3,29981;-17,5;195;158;145;15,6;169;31;705;3,2;"0"
"4742";1,25205;38,1496;0,0525581;0,0127589;10,4818;1,12171;1669;4,3;889;0,544;1596,94;251993;146933;90,6541;3,6967;-17,5;195;158;145;15,6;169;31;705;3,2;"0"
"4743";1,2398;36,1226;0,0148914;0,000788715;5,55783;1,34989;1752;4,2;957;0,696649;1632,8;251903;146883;94,6953;3,65255;-17,5;190;158;145;15,6;169;31;705;3,2;"0"
"4744";1,00206;9,63177;0,130107;0,00694355;-2,97284;1,29566;1752;4,3;957;0,328125;1615,13;251953;146908;85,9674;3,2351;-17,5;190;158;145;15,6;169;31;705;3,2;"0"
"4745";1,98621;17,7705;-0,0422354;0,180069;43,4934;0,654429;1328;7,3;1251;0,550369;801,28;251908;114433;0;6,28255;-16,7;110;115;214;19,4;80;18;473;3,7;"0"
"4746";1,15472;25,1001;0,15921;0,0333122;22,1513;0,994527;1359;4,6;1129;0,522538;1493,55;251823;131298;91,7556;3,14029;-17,3;113;156;145;15,5;155;31;546;3,5;"0"
"4747";1,78476;25,0417;0,0689301;0,0124074;12,9825;1,11189;1669;4,1;889;0,517949;1661,82;251858;146918;97,7006;3,40149;-17,5;195;158;145;15,6;169;31;705;3,2;"0"
"4748";0,0120801;27,8921;0,00543121;0,0109111;-5,83559;1,68182;1675;3,7;781;0,299145;1601,28;251613;74402,5;26,7326;6,0278;-19,3;175;162;148;16,5;154;31;595;3,2;"0"
"4749";0,346784;34,3565;-0,0895006;-0,0249721;-22,7121;1,62821;1725;3,7;802;0,460411;1586,68;251583;74422,5;22,4461;6,25821;-19,3;175;162;148;16,5;154;31;595;3,2;"0"
"4750";0,324195;22,2759;-0,0276973;-0,00217485;2,94567;1,6842;1959;3,2;1286;0,487544;1749,01;251538;103863;39,9065;6,00674;-18,7;115;169;130;15,8;171;31;698;3,3;"0"
"4751";0,364991;31,7858;0,0238194;-0,0117298;-0,963137;1,65073;1675;3,8;781;0,376019;1573,48;251558;74307,5;24,6387;6,23476;-19,3;146;162;148;16,5;154;31;595;3,2;"0"
"4752";0,339339;31,1624;-0,0171106;-9,69203e-06;-0,317315;1,79512;1959;3,3;1285;0,363071;1707,67;251453;103798;53,9002;6,31904;-18,7;114;169;130;15,8;171;31;698;3,3;"0"
"4753";0,903411;38,8434;0,0180177;0,00902683;0,0254469;1,3834;1675;4;1275;0,391417;1537,22;251478;74292,5;22,0585;6,18711;-19,3;103;162;148;16,5;154;31;595;3,2;"0"
"4754";0,282611;30,8505;-0,0220337;-0,00705084;2,76018;1,45377;1553;4,7;1185;0,490835;1481,17;251368;150858;89,9196;4,49866;-17,7;121;150;155;16,4;153;31;636;3,2;"0"
"4755";0,484746;25,4959;-0,0196126;-0,0275772;-2,97195;1,72754;1951;3,6;1284;0,413043;1671,6;251393;103928;51,6051;6,15845;-18,7;114;169;130;15,8;171;31;698;3,3;"0"
"4756";1,5406;30,2019;-0,0547805;0,00640457;-7,00955;1,34095;1671;4,7;1028;0,475054;1498,99;251263;147818;110,249;3,09499;-17,4;211;148;159;16,4;155;31;658;3,3;"0"
"4757";1,6414;24,349;0,0217736;0,00257345;5,00823;1,34975;1596;4,8;855;0,487288;1499,58;251233;147903;111,483;3,18862;-17,4;122;148;159;16,4;155;31;658;3,3;"0"
"4758";0,782523;34,3248;-0,00975306;-0,00858086;4,48922;1,21543;1402;7,8;1247;0,421331;748,87;251063;106808;32,3529;7,39585;-15,9;107;110;225;19,6;62;12;481;3,8;"0"
"4759";0,106438;33,2338;0,0033645;0,00110343;-0,204008;1,36038;1402;7,9;1247;0,391304;726,02;251028;106888;47,7606;7,3623;-15,9;107;110;225;19,6;62;12;481;3,8;"0"
"4760";0,388034;37,1195;0,0067944;-0,0153627;9,48258;1,21602;1265;7,9;1265;0,288462;750,93;251048;106943;37,3371;7,14569;-15,9;110;110;225;19,6;62;12;481;3,8;"0"
"4761";1,0599;33,7008;0,0257936;0,00450261;2,20811;1,64618;1402;7,9;1210;0,530568;720,56;250988;106773;49,3662;7,59497;-15,9;108;110;225;19,6;62;12;481;3,8;"0"
"4762";0,757681;48,8398;0,0369042;0,00717007;3,45655;1,16432;1265;8,1;1278;0,371834;703,2;250998;106948;29,6574;7,69248;-15,9;110;110;225;19,6;62;12;481;3,8;"0"
"4763";0,661146;39,5686;0,0979943;0,0285184;12,3777;1,17196;1402;7,9;1210;0,508813;718,72;250878;106698;35,0569;7,44245;-15,9;108;110;225;19,6;62;12;481;3,8;"0"
"4764";0,0692277;38,685;0,0244699;0,0441361;0,35034;1,6307;1645;3,8;1244;0,525741;1545,06;250903;74867,5;48,1987;5,87576;-19,5;103;162;147;16,6;142;31;595;3,3;"0"
"4765";1,64555;49,3295;0,0390251;0,0144382;6,7271;1,14832;1823;5;1286;0,392523;1374,23;250788;103828;30,5749;6,60469;-18,3;114;152;155;16,9;134;30;646;3,4;"0"
"4766";0,644968;36,239;-0,0510504;0,000973943;-6,15685;1,42966;1402;7,9;1283;0,558638;734,32;250783;106523;37,3894;7,44676;-16,8;112;121;206;19;89;20;526;3,7;"0"
"4767";0,779884;37,3415;0,0123867;-0,000927849;1,11174;1,34829;1402;7,7;1283;0,541722;770,17;250843;106528;36,0129;7,28355;-16,8;112;121;206;19;89;20;526;3,7;"0"
"4768";0,523262;35,1091;-0,0444675;-0,00104849;-2,52855;1,41137;1220;7,9;1289;0,513024;713,1;250723;106473;38,6725;7,33666;-15,8;110;107;231;19,9;60;14;467;3,8;"0"
"4769";0,186153;40,8864;0,00364151;0,00844626;-1,7103;1,1274;1400;5,4;1143;0,216174;1190,95;250583;73377,5;70,0639;6,16741;-19,1;99;141;183;18,1;117;28;528;3,4;"0"
"4770";0,753009;30,0408;0,019107;0,000394775;9,40484;1,21924;1426;7,1;1286;0,462777;909,31;250498;105478;56,3223;6,61898;-16,9;113;123;203;18,8;90;21;535;3,7;"0"
"4771";0,589236;20,2234;-0,054464;0,0104216;-6,35921;1,94686;1430;7,3;1292;0,47329;852,92;250393;105188;55,7341;7,19731;-16,9;111;123;203;18,8;90;21;535;3,7;"0"
"4772";0,244183;28,63;0,00142243;0,0173042;-4,23617;1,69299;1430;7,3;1292;0,569588;856,91;250398;105238;56,7938;7,1086;-16,9;111;123;203;18,8;90;21;535;3,7;"0"
"4773";0,502969;32,4239;0,00847639;-0,00555798;1,81591;1,62897;1702;4,3;1298;0,293869;1448,25;250378;75977,5;27,9419;6,32301;-19,5;104;161;151;16,8;152;31;589;3,3;"0"
"4774";0,203001;4,08497;0,0402201;-0,0258885;-3,57962;3,08034;1101;8,9;1178;0,364557;527,53;250368;109018;149,22;6,95088;-15;110;104;238;20,1;43;9;435;3,9;"0"
"4775";0,47398;37,5329;0,0429923;-0,000295041;3,61803;1,66066;1702;4,5;1298;0,188119;1388,6;250303;76097,5;30,7575;6,37829;-19,5;104;161;151;16,8;152;31;589;3,3;"0"
"4776";1,45504;25,1411;0,0479005;0,0230323;2,3511;1,59232;1570;4,4;1152;0,636015;1539,46;250218;153218;116,068;3,31637;-17,6;119;146;162;16,6;133;30;616;3,3;"0"
"4777";1,07338;30,0368;0,0688539;0,0102336;8,8714;1,59611;1500;5;1236;0,226644;1293,78;250243;76227,5;35,0594;6,36333;-19,3;100;145;177;17,9;124;29;538;3,5;"0"
"4778";1,4075;45,939;0,0942966;0,0163397;10,6496;1,30226;1702;4,9;1265;0,132955;1305,1;250288;76242,5;26,2365;6,57346;-19,4;103;155;159;17,2;142;31;574;3,3;"0"
"4779";0,855697;43,9916;0,0248841;-0,00551273;13,4955;1,53364;1702;4,7;1298;0,297555;1360,18;250273;76107,5;24,9345;6,47644;-19,5;104;161;151;16,8;152;31;589;3,3;"0"
"4780";0,434267;41,4663;0,0210199;0,00857646;-0,817029;1,65523;1702;4,6;1298;0,330693;1376,51;250268;75992,5;26,546;6,62284;-19,5;104;161;151;16,8;152;31;589;3,3;"0"
"4781";1,99241;6,88611;-0,0817456;0,00323618;7,19428;1,68051;1570;4,2;1135;0,478014;1607,82;250168;152978;204,613;2,69621;-17,7;121;157;147;15,9;151;31;654;3,2;"0"
"4782";1,80431;13,8055;-0,125822;-0,03943;-6,73245;1,48006;1570;4,3;1135;0,566116;1590,91;250208;153058;196,059;2,79819;-17,7;164;157;147;15,9;151;31;654;3,2;"0"
"4783";1,77465;13,8204;-0,0492326;0,00103115;0,759056;1,5803;1570;4,3;1135;0,469474;1573,06;250208;153123;108,683;2,97927;-17,7;164;157;147;15,9;151;31;654;3,2;"0"
"4784";1,07674;32,6358;0,00663801;-0,0125977;9,95253;0,924611;1500;5,1;1236;0,421735;1262,73;250143;76242,5;18,5981;6,37105;-19,3;100;145;177;17,9;124;29;538;3,5;"0"
"4785";0,381475;14,9156;0,0156866;-0,0174779;19,7808;1,42804;1687;3,7;939;0,336214;1597,41;250203;74297,5;24,5909;5,44861;-19,2;123;161;152;16,5;151;31;590;3,2;"0"
"4786";0,609577;10,3166;0,0616014;-0,0224726;-1,35493;1,59603;1687;3,8;939;0,557625;1583,77;250148;74282,5;21,4068;5,6239;-19,2;123;161;152;16,5;151;31;590;3,2;"0"
"4787";0,846319;19,7417;-0,0522788;-0,00653018;-0,14471;1,2646;1687;3,8;939;0,347639;1591,85;250188;74352,5;25,9542;5,50559;-19,2;123;161;152;16,5;151;31;590;3,2;"0"
"4788";0,728737;36,6566;0,0892998;0,0214983;4,24745;1,85497;1737;4,8;1283;0,37587;1410,18;250203;102078;61,3949;6,62231;-18,2;111;146;165;17,3;125;29;635;3,4;"0"
"4789";0,851532;15,696;-0,00120455;-0,027159;11,1929;1,54376;1570;4,5;1152;0,570803;1511,45;250123;153238;103,44;3,28013;-17,6;119;146;162;16,6;133;30;616;3,3;"0"
"4790";0,812697;34,4927;0,0478267;0,063149;0,5718;1,50169;1570;4,6;1152;0,424028;1504,05;250068;153223;105,435;3,5907;-17,6;119;146;162;16,6;133;30;616;3,3;"0"
"4791";0,861229;25,9474;-0,00705443;0,00252567;1,81406;1,59233;1570;4,5;1135;0,474388;1552,04;250068;153103;115,602;3,50876;-17,7;121;157;147;15,9;151;31;654;3,2;"0"
"4792";1,34897;29,8321;0,0399122;-0,0199017;7,96623;1,25954;1570;4,3;1135;0,576227;1590,87;250098;153018;107,851;3,22073;-17,7;121;157;147;15,9;151;31;654;3,2;"0"
"4793";0,0450004;34,9804;0,010514;0,00936445;0,284454;1,61952;1620;4,3;1146;0,518987;1586,08;250073;150953;100,801;4,96141;-17,7;121;157;145;15,9;158;31;651;3,1;"0"
"4794";1,9999;53,6355;-0,0288604;-0,0425882;0,650279;0,897644;1429;3,8;935;0,538262;1626,88;249978;126643;52,5256;2,96964;-17,9;123;147;159;16,6;138;31;552;3,4;"0"
"4795";1,92445;48,1471;-0,0841552;-0,0160983;-4,50159;1,48677;1429;4;960;0,625714;1549,28;249993;126798;71,2884;2,88859;-17,9;123;147;159;16,6;138;31;552;3,4;"0"
"4796";1,92589;37,9721;-0,00117688;-0,00491871;-1,1144;1,53276;1429;4,2;982;0,755158;1559,56;250013;126753;81,3198;2,95698;-17,9;123;147;159;16,6;138;31;552;3,4;"0"
"4797";1,18798;42,0757;0,00910035;0,0106485;-6,36065;0,943477;1620;4,3;1146;0,249344;1588,15;250008;150998;86,6369;4,63014;-17,7;121;157;145;15,9;158;31;651;3,1;"0"
"4798";0,0051747;36,9307;-0,0743735;-0,0259784;-2,59465;1,21153;1620;4,3;1146;0,533719;1587,28;250028;150993;87,9156;4,90227;-17,7;121;157;145;15,9;158;31;651;3,1;"0"
"4799";1,99927;37,922;-0,0593819;-0,0277714;-15,0108;1,51939;1412;4,8;921;0,468672;1457,23;250003;154503;86,1038;4,22681;-17,7;172;139;172;17,2;120;29;577;3,3;"0"
"4800";1,00305;34,8573;0,0139081;0,0195552;-6,24223;1,35692;1413;4,8;915;0,5;1471;249998;154413;99,4829;3,79812;-17,7;172;139;172;17,2;120;29;577;3,3;"0"
"4801";0,193397;34,3125;-0,0604303;0,0248082;-7,08028;1,64072;1252;8,6;1228;0,495798;624,36;250048;105713;51,9087;7,8203;-15,3;110;105;235;20;49;10;454;3,9;"0"
"4802";1,93765;33,2686;-0,0258831;-0,0090185;4,22908;1,38854;1429;3,8;935;0,568882;1642,24;249933;126663;81,0126;2,60581;-17,9;123;147;159;16,6;138;31;552;3,4;"0"
"4803";1,99925;27,8453;0,00573977;0,0061307;5,91633;1,30068;1429;4,1;960;0,582857;1559,1;249963;126818;83,4726;2,46762;-17,9;123;147;159;16,6;138;31;552;3,4;"0"
"4804";1,51231;29,8333;0,0624507;0,00420967;10,5779;1,43195;1620;4,3;1125;0,308642;1576,6;249943;150933;84,1869;4,25903;-17,6;121;154;152;16,1;152;31;644;3,2;"0"
"4805";1,27215;25,4286;-0,520788;-0,067125;-44,3163;2,06372;1620;4,3;1125;0,567839;1573,83;249958;150983;84,0756;4,82592;-17,6;121;154;152;16,1;152;31;644;3,2;"0"
"4806";1,22675;41,2282;-0,118897;-0,00390671;-11,7046;1,43311;1413;4,7;915;0,621818;1517,66;249913;154408;105,95;3,39585;-17,5;181;156;149;15,6;150;31;609;3,2;"0"
"4807";1,9846;29,786;-0,116672;-0,0125634;-12,7555;1,48255;1412;4,7;921;0,577713;1520,57;249913;154443;98,5597;3,76502;-17,5;181;156;149;15,6;150;31;609;3,2;"0"
"4808";1,97113;27,4856;-0,271068;-0,0442799;-22,21;1,56317;1412;4,7;921;0,525581;1512,98;249903;154483;85,7893;3,93701;-17,5;181;156;149;15,6;150;31;609;3,2;"0"
"4809";1,99056;23,3065;0,0344044;0,00131581;14,5697;1,13777;1429;3,8;960;0,563981;1638,24;249883;126728;79,5663;2,27954;-17,7;124;156;146;15,8;156;31;569;3,4;"0"
"4810";1,97609;37,3373;-0,0495593;2,02071e-05;-9,04772;1,75343;1429;3,9;960;0,545455;1613,45;249878;126778;84,6951;3,03391;-17,7;124;156;146;15,8;156;31;569;3,4;"0"
"4811";1,98284;29,5658;0,063553;0,0792821;-6,99921;1,63631;1429;4,1;960;0,327498;1581,76;249893;126818;80,065;3,3055;-17,7;124;156;146;15,8;156;31;569;3,4;"0"
"4812";0,913357;3,27;0,123221;0,0103879;29,855;2,95986;1252;8,9;1282;0,493943;529,5;249878;105903;151,425;7,19229;-15,3;109;105;235;20;49;10;454;3,9;"0"
"4813";0,443656;38,5072;0,0815129;-0,00324519;15,2213;1,1322;1737;6,2;1271;0,330553;1145,49;249893;102308;51,6158;6,84315;-17,8;111;134;181;18,1;106;26;594;3,5;"0"
"4814";0,595209;37,1981;-0,0275585;-0,00355123;-1,72931;1,60241;1737;6,1;1271;0,387707;1156,14;249878;102228;56,5736;6,95565;-17,8;111;134;181;18,1;106;26;594;3,5;"0"
"4815";0,48096;38,6731;0,00267538;-0,00732988;1,52384;1,46098;1737;6;1271;0,332673;1176,5;249893;102188;53,4109;6,83763;-17,8;111;134;181;18,1;106;26;594;3,5;"0"
"4816";0,393606;35,2248;-0,0199327;-0,00207427;-4,77933;1,52575;1737;6,2;1271;0,39307;1136,29;249838;102183;54,9904;6,96382;-17,8;111;134;181;18,1;106;26;594;3,5;"0"
"4817";0,858573;33,0238;0,0987518;0,0164822;10,8991;1,2837;1737;6,3;1271;0,418573;1101,35;249818;102303;55,4592;6,7531;-17,8;111;134;181;18,1;106;26;594;3,5;"0"
"4818";1,59342;3,44363;-0,0228877;-0,00883378;-12,4908;2,92143;1252;8,8;1266;0,455466;529,68;249783;105603;148,192;7,00619;-15,9;110;110;225;19,7;65;13;479;3,8;"0"
"4819";0,535879;33,3209;-0,0176667;0,000680899;-3,49376;1,48611;1430;4,6;926;0,373317;1501,61;249603;154148;97,7574;3,96903;-17,5;123;156;149;15,6;150;31;609;3,2;"0"
"4820";1,92714;35,6084;-0,0328814;-0,00770541;3,23837;1,30688;1626;4,4;1053;0,43554;1477,93;249583;121398;76,1538;2,8953;-18,1;143;146;162;17;139;31;591;3,4;"0"
"4821";1,19521;33,9702;0,0704875;0,00908816;5,85818;1,23907;1444;6,7;1178;0,473568;964,31;249608;102463;43,2459;6,71517;-17,4;109;121;201;18,9;90;22;546;3,7;"0"
"4822";0,85695;34,8744;0,0196463;0,0214917;-2,10997;1,31832;1487;6,6;1293;0,441748;986,09;249603;102333;126,076;6,51159;-17,4;110;121;201;18,9;90;22;546;3,7;"0"
"4823";0,0206721;28,3726;0,052192;0,0082733;14,1399;1,11979;1444;6,6;1178;0,511269;976,36;249608;102428;44,099;6,59919;-17,4;109;121;201;18,9;90;22;546;3,7;"0"
"4824";1,03408;35,1988;0,0294657;0,0213278;1,63451;1,38444;1444;6,8;1178;0,441544;936,49;249578;102498;41,4496;6,91137;-17,4;109;121;201;18,9;90;22;546;3,7;"0"
"4825";1,23609;38,7006;-0,145455;-0,0848296;-4,1373;1,50018;1444;6,9;1178;0,471624;905,61;249573;102533;20,937;7,13886;-17,4;109;121;201;18,9;90;22;546;3,7;"0"
"4826";1,95247;33,7636;-0,00902589;0,00415588;-6,09142;1,49274;1659;5,4;850;0,638889;1297,71;249508;99902,5;51,3618;6,25036;-18;162;133;182;18,2;107;27;607;3,5;"0"
"4827";0,872385;16,95;0,183701;0,0704937;43,3622;1,38181;1378;5,8;1209;0,517021;1067,07;249563;76127,5;36,5974;6,11003;-19,2;133;133;195;18,9;106;26;497;3,6;"0"
"4828";1,06079;35,798;0,0197187;0,00152633;7,563;1,03568;1444;6,9;1178;0,483333;916,4;249528;102498;36,6099;7,00911;-17,4;110;121;201;18,9;90;22;546;3,7;"0"
"4829";0,46604;39,2513;0,0102714;-0,000862695;9,74011;1,83403;1487;6,8;1293;0,525532;931,55;249533;102413;42,3052;7,55287;-17,4;110;121;201;18,9;90;22;546;3,7;"0"
"4830";1,04089;33,9973;0,0646996;0,00955868;16,2353;1,03421;1481;5,4;1215;0,390947;1158,49;249463;74917,5;32,1538;6,36666;-19,3;100;142;181;18,1;119;29;525;3,5;"0"
"4831";1,48973;12,418;0,282795;0,00916196;13,5061;1,51927;1378;5,8;1126;0,507163;1071,9;249418;76182,5;46,2786;5,69842;-19,2;167;133;195;18,9;106;26;497;3,6;"0"
"4832";0,279899;35,5409;0,00934042;-0,0102484;1,39002;0,830683;1444;7,4;1284;0,599229;816,49;249473;102658;38,6218;7,40633;-16,9;106;118;209;19,1;81;20;525;3,7;"0"
"4833";0,527361;36,9077;0,0172766;-0,00325496;3,89612;1,41223;1444;7,2;1284;0,611058;815,84;249453;102458;41,9136;7,4366;-17,4;110;121;201;18,9;90;22;546;3,7;"0"
"4834";0,26963;37,5849;-0,010013;-0,00319105;-1,29583;1,7873;1487;7,2;1178;0,611483;830,08;249468;102413;45,1312;7,8444;-17,4;110;121;201;18,9;90;22;546;3,7;"0"
"4835";0,282503;39,0279;0,0125695;-0,00197071;3,27785;1,22111;1487;7,2;1178;0,593188;835,99;249483;102328;39,1655;7,50737;-17,4;132;121;201;18,9;90;22;546;3,7;"0"
"4836";1,94914;49,3717;0,0134308;0,00582303;4,60939;0,955697;1659;4,8;879;0,569079;1409,74;249443;99797,5;30,7101;6,3266;-18;184;133;182;18,2;107;27;607;3,5;"0"
"4837";1,59134;32,73;0,0169109;0,0109246;-0,150684;1,47474;1497;4,4;923;0,588942;1498,59;249338;121568;63,1378;2,6839;-18,1;133;156;147;16,1;156;31;614;3,3;"0"
"4838";1,99346;37,1764;-0,0545814;-0,0051793;-12,2926;1,33608;1659;5,2;879;0,591337;1343,1;249413;99907,5;49,8232;6,17759;-18;162;133;182;18,2;107;27;607;3,5;"0"
"4839";1,40916;13,9274;0,061435;-0,00306485;-4,48925;1,6603;1378;5,8;1177;0,379981;1071,9;249393;76092,5;48,5207;5,85342;-19,2;151;134;193;18,7;108;26;500;3,6;"0"
"4840";0,339087;26,9884;0,0142765;0,00898965;12,53;1,00681;1505;5,3;1300;0,420626;1199,44;249373;74357,5;48,7404;6,01804;-19,3;103;147;175;17,7;126;30;541;3,4;"0"
"4841";0,224306;27,6204;0,0239205;-0,00722808;14,8691;0,957949;1544;5,3;1296;0,435115;1203,27;249388;74442,5;45,9763;6,10826;-19,3;102;147;175;17,7;126;30;541;3,4;"0"
"4842";0,454866;29,8545;0,066471;0,0121967;16,0368;1,03702;1544;5,3;1296;0,455484;1179,25;249353;74497,5;45,6023;6,23869;-19,3;102;147;175;17,7;126;30;541;3,4;"0"
"4843";1,6066;17,1058;0,16423;0,000290079;16,0823;1,26802;1378;5,6;1126;0,449477;1107,73;249293;76192,5;51,0024;5,38582;-19,2;167;133;195;18,9;106;26;497;3,6;"0"
"4844";0,00276977;27,1744;0,0292959;0,00460003;8,75211;1,13424;1505;5,5;1300;0,355769;1178,09;249333;74337,5;48,3536;6,08916;-19,3;103;147;175;17,7;126;30;541;3,4;"0"
"4845";0,0627733;30,1539;0,0167303;0,000114574;3,42838;1,21573;1130;8,4;1052;0,561905;640,45;248973;107493;52,7097;6,9732;-15,5;141;106;232;19,9;54;12;446;3,9;"0"
"4846";1,04561;32,7584;0,0109878;0,000630567;1,30642;1,22226;1093;8,3;1096;0,40133;646,81;248808;107273;89,8974;6,69853;-15,5;130;106;232;19,9;54;12;446;3,9;"0"
"4847";1,15116;42,5891;-0,013851;-0,0271283;10,3145;1,24991;1422;4,5;895;0,249357;1452,22;248828;110863;45,1371;5,53303;-18,3;158;143;168;17,4;132;31;582;3,5;"0"
"4848";1,67272;21,2778;0,0651819;-0,00361661;24,6071;1,01785;1577;3,9;889;0,329231;1612,47;248848;111338;37,0785;5,10514;-18,6;161;152;153;16,7;150;31;607;3,4;"0"
"4849";0,310888;36,3429;-0,0216205;0,00686099;0,631673;1,12972;1317;4,4;1098;0,341699;1484,93;248408;130858;93,1458;2,93078;-18;110;151;155;16,5;147;31;540;3,5;"0"
"4850";1,79272;24,3134;0,00521259;-0,00938142;-1,2215;1,48006;2007;4;1089;0,490244;1532,59;253498;24197,5;27,6183;5,89867;-19,6;107;153;163;16,9;144;30;620;3,4;"0"
"4851";1,99993;21,8662;0,0111375;0,000469741;1,11299;1,45003;2007;3,9;1007;0,500464;1578,79;253498;24087,5;26,8525;5,71355;-19,8;114;166;148;15,8;167;31;662;3,3;"0"
"4852";0,343339;45,5301;0,0238644;0,00306627;2,06183;0,909034;1719;3,8;1004;0,456311;1604,49;253418;31807,5;86,3452;5,95929;-19,5;111;159;153;16,1;158;31;568;3,3;"0"
"4853";1,30711;29,7268;0,0619709;0,00317409;12,8357;1,17262;2007;4;1089;0,485849;1528,61;253473;24207,5;26,1627;6,10162;-19,6;107;153;163;16,9;144;30;620;3,4;"0"
"4854";1,98219;39,9389;-0,0302615;-0,00184404;-4,17915;1,30878;1407;5,6;1064;0,52862;1159,47;253358;34027,5;85,4738;5,95826;-19,4;157;143;175;17,5;125;29;536;3,4;"0"
"4855";0,373427;39,5596;0,00562119;0,00121232;-2,00566;1,11849;1719;3,8;1004;0,474412;1588,55;253408;31877,5;94,2715;5,79863;-19,5;111;159;153;16,1;158;31;568;3,3;"0"
